,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
22295,53, Private,155963, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
22296,20, Private,360457, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
22297,54, Federal-gov,114674, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22298,41, Self-emp-not-inc,95708, Masters,14.0, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
22299,33, Local-gov,100734, HS-grad,9.0, Divorced, Tech-support, Not-in-family, White, Female,0,0,55, United-States, <=50K
22300,35, Private,188972, HS-grad,9.0, Widowed, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
22301,22, Private,162667, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, Portugal, <=50K
22302,45, Self-emp-not-inc,28497, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1485,70, United-States, >50K
22303,29, Private,180758, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22304,56, Self-emp-not-inc,346635, Masters,14.0, Divorced, Sales, Unmarried, White, Female,0,2339,60, United-States, <=50K
22305,23, Private,46645, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
22306,30, Private,203258, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
22307,17, Private,134480, 11th,7.0, Never-married, Priv-house-serv, Own-child, White, Female,0,0,25, United-States, <=50K
22308,35, Local-gov,85548, Some-college,10.0, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22309,25, Private,195994, 1st-4th,2.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
22310,42, State-gov,148316, Assoc-voc,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
22311,42, Private,227466, HS-grad,9.0, Never-married, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
22312,19, Private,68552, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
22313,32, Private,252257, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
22314,44, Private,30126, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22315,53, Private,304353, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, >50K
22316,47, Self-emp-not-inc,171968, Bachelors,13.0, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,60, Thailand, <=50K
22317,24, Private,205839, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
22318,30, State-gov,218640, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
22319,42, Private,150568, HS-grad,9.0, Separated, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
22320,19, Private,382738, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
22321,37, Self-emp-not-inc,138940, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Male,0,0,37, United-States, <=50K
22322,26, Self-emp-not-inc,258306, 10th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
22323,25, Local-gov,190107, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0,1719,16, United-States, <=50K
22324,52, Private,152373, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22325,50, Local-gov,141875, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22327,32, Private,157289, HS-grad,9.0, Married-spouse-absent, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
22328,37, Private,184498, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22329,42, Local-gov,109684, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,1741,35, United-States, <=50K
22330,47, Private,199832, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22331,47, Private,23545, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22332,28, Private,175710, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
22333,27, Private,52028, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, South, <=50K
22334,61, Self-emp-not-inc,315977, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
22335,47, Private,202322, 5th-6th,3.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
22336,30, Private,251825, Assoc-acdm,12.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
22337,54, Private,202115, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
22338,56, Local-gov,216824, Prof-school,15.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
22339,69, Private,145656, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
22340,30, Private,137076, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
22341,36, Private,152621, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, >50K
22342,42, Self-emp-not-inc,27242, 11th,7.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
22343,45, Federal-gov,358242, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
22344,39, Private,184117, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,20, United-States, >50K
22345,26, Private,300290, 11th,7.0, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
22346,28, Local-gov,149991, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,42, United-States, >50K
22347,31, Private,189759, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22348,32, Private,339482, 5th-6th,3.0, Separated, Farming-fishing, Other-relative, White, Male,0,0,60, Mexico, <=50K
22349,51, Private,100933, HS-grad,9.0, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
22350,29, Private,354558, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
22351,38, Local-gov,162613, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,2258,60, United-States, <=50K
22352,64, Private,285052, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,10, United-States, <=50K
22353,26, State-gov,175044, Some-college,10.0, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
22354,68, Private,45508, 5th-6th,3.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,22, United-States, <=50K
22355,32, Private,173351, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
22356,29, Private,173611, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
22358,21, Private,143062, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
22361,26, Private,377754, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22362,52, Private,152373, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2105,0,40, United-States, <=50K
22363,31, Private,193477, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
22364,29, Local-gov,277323, HS-grad,9.0, Never-married, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
22365,19, Private,69182, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
22366,51, Private,219599, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
22367,45, Private,129371, 9th,5.0, Separated, Other-service, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
22368,20, Private,470875, HS-grad,9.0, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,32, United-States, <=50K
22369,40, Private,201734, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
22370,43, Private,58447, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,55, United-States, >50K
22371,52, Local-gov,91689, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22372,46, Private,166546, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
22373,24, Private,293324, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22374,20, Private,219262, 9th,5.0, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
22375,38, Self-emp-not-inc,403391, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
22376,44, Private,367749, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico, <=50K
22377,24, Private,128487, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22378,32, State-gov,111363, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States, >50K
22379,49, Private,240869, 7th-8th,4.0, Never-married, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K
22380,36, Private,163278, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22381,31, Private,416415, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
22383,46, Private,251243, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22384,46, Local-gov,167159, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
22385,29, Private,161857, HS-grad,9.0, Married-spouse-absent, Other-service, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
22386,37, Private,160035, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22389,28, Self-emp-not-inc,112403, Bachelors,13.0, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
22390,48, Private,238726, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22391,52, Private,164530, 11th,7.0, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, United-States, <=50K
22392,19, Private,456572, HS-grad,9.0, Never-married, Farming-fishing, Other-relative, White, Male,0,0,35, United-States, <=50K
22393,31, Self-emp-not-inc,177675, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22394,47, Private,246739, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,55, United-States, >50K
22395,37, Private,102953, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22397,46, Private,155489, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
22398,51, Self-emp-not-inc,156802, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,60, United-States, >50K
22399,50, Private,168212, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, United-States, >50K
22400,38, Private,331395, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,3942,0,84, Portugal, <=50K
22401,40, Local-gov,261497, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States, <=50K
22402,58, Private,365511, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
22403,36, Private,187999, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22404,26, Local-gov,190350, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Black, Female,0,0,35, United-States, <=50K
22406,49, Private,168262, 10th,6.0, Divorced, Other-service, Not-in-family, White, Male,0,0,48, United-States, <=50K
22407,39, State-gov,122011, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,5178,0,38, United-States, >50K
22408,46, Private,165953, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
22409,26, Private,375980, HS-grad,9.0, Separated, Sales, Unmarried, Black, Female,0,0,37, United-States, <=50K
22410,40, Federal-gov,406463, Masters,14.0, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
22411,53, State-gov,231472, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22412,60, Self-emp-not-inc,78913, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22413,28, Private,69107, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
22415,31, Private,169002, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,55, United-States, <=50K
22416,45, Private,229967, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,13550,0,50, United-States, >50K
22417,34, Private,422836, HS-grad,9.0, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Mexico, <=50K
22418,27, State-gov,230922, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Scotland, <=50K
22419,40, Private,195892, Some-college,10.0, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22420,68, Private,163346, HS-grad,9.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States, <=50K
22421,51, Private,82566, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
22422,55, Private,86505, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
22423,43, Private,178780, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
22424,23, State-gov,173945, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0,0,27, United-States, <=50K
22425,48, Private,176810, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22426,42, Self-emp-inc,23813, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,2885,0,30, United-States, <=50K
22427,51, Self-emp-inc,210736, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,10520,0,40, United-States, >50K
22428,32, Private,343789, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,55, United-States, <=50K
22429,34, Private,113838, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
22430,31, Local-gov,121055, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
22432,17, Private,566049, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
22433,37, Private,67433, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
22434,26, Private,39014, 12th,8.0, Married-civ-spouse, Priv-house-serv, Wife, Other, Female,0,0,40, Dominican-Republic, <=50K
22435,17, Private,51939, 11th,7.0, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
22436,34, Private,100669, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22437,46, Private,155659, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
